2025-07-29 00:06:19,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40999999999996817,0.04099999999999682,1.0,0.0,0.7400000000000091,7,4269,1,-1,3,,0.15,0.05,1.0,0.03,0.05,10
2025-07-29 00:06:26,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.15,0.05,2.0,0.03,0.001,10
2025-07-29 00:06:33,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40999999999996817,0.04099999999999682,1.0,0.0,0.7400000000000091,7,4269,1,-1,3,,0.15,0.05,2.0,0.03,0.05,10
2025-07-29 00:06:40,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.05,0.01,1.0,0.07,0.001,10
2025-07-29 00:06:47,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.16000000000008185,0.016000000000008185,1.0,0.0,0.7400000000000091,5,4269,1,-2,3,,0.05,0.01,1.0,0.07,0.05,10
2025-07-29 00:06:53,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.05,0.01,2.0,0.07,0.001,10
2025-07-29 00:07:00,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.16000000000008185,0.016000000000008185,1.0,0.0,0.7400000000000091,5,4269,1,-2,3,,0.05,0.01,2.0,0.07,0.05,10
2025-07-29 00:07:07,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.05,0.05,1.0,0.07,0.001,10
2025-07-29 00:07:13,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.16000000000008185,0.016000000000008185,1.0,0.0,0.7400000000000091,5,4269,1,-2,3,,0.05,0.05,1.0,0.07,0.05,10
2025-07-29 00:07:20,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.05,0.05,2.0,0.07,0.001,10
2025-07-29 00:07:26,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.16000000000008185,0.016000000000008185,1.0,0.0,0.7400000000000091,5,4269,1,-2,3,,0.05,0.05,2.0,0.07,0.05,10
2025-07-29 00:07:32,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.15,0.01,1.0,0.07,0.001,10
2025-07-29 00:07:38,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.16000000000008185,0.016000000000008185,1.0,0.0,0.7400000000000091,5,4269,1,-2,3,,0.15,0.01,1.0,0.07,0.05,10
2025-07-29 00:07:44,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.15,0.01,2.0,0.07,0.001,10
2025-07-29 00:07:52,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.16000000000008185,0.016000000000008185,1.0,0.0,0.7400000000000091,5,4269,1,-2,3,,0.15,0.01,2.0,0.07,0.05,10
2025-07-29 00:07:59,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.15,0.05,1.0,0.07,0.001,10
